,Lapwing_ID,Test_Number,Urban,TimeStandingSec,area_explored,dummy enter,Head bob,Pose-fly,Puff,Scream,scrining,Shaking head,Tail wingle,Fly_Sequences,Mean_Time_Fly_sec,Total_Time_Fly_sec,SD_Time_Fly_sec,WalkingMeters,PercentageInCameraView,Date,Time,Trial_order,Weight,Year,Sex,Nest_X,Nest_Y,Initial_weight,TimeInCenter,TimeInPeri,TotalLocationsVisited,NumberOfHighExploration,NumberOfMedianExploration,NumberOfLowExploration,MinDisplacementDummy,Experiment,Head.BobBi1,PoseflyBi0,PuffBi0,ScreamBi2,scriningBi0,ShakingheadBi0,Tail.wingleBi1,Fly_Sequencessqrt,Total_Time_Fly_secSqrt,NumStopsLocations,TotalTimeStoped,MinDisplacementDummyBi120,LogWalkingMeters,ShowCameraBi50,TimeInCenter1,TimeInPeri98,NumberOfHighExploration0,MedianDisplacementCoresqrt,Months,WeightLoss,PC1_Stress,PC2_Tolerance,Initial SMI,Urban250,Experimental SMI
121,33868,2,84.25,105.67,16.03,1,1,0,0,2,0,0,2,8,3.92,31.33,0.77,14.95,96,17/05/2021,10:36:00,5,168,2021,Male,31.849098,35.036662,177,0,100,25,0,3,22,116.06,CST,0,0,0,0,0,0,1,2.828427125,5.597320788,154,7,0,2.7047113,1,0,0,0,17.71722326,5,-5.084745763,-0.116128985,0.157138361,176.898812,100,167.9334015
122,33868,3,84.25,93.17,37.82,1,0,0,0,0,0,0,0,9,4.44,39.93,1.14,13.66,88,24/05/2021,8:44:00,2,165,2021,Male,31.849098,35.036662,177,0.5,99.5,59,0,1,58,70.71,CST,0,0,0,0,0,0,0,3,6.319018911,135,9,0,2.614471854,1,0,0,0,16.84933233,5,-6.779661017,-0.777574229,1.779257169,176.898812,100,164.9345908
123,33874,1,52.99,113.93,14.74,1,7,1,0,25,0,0,3,8,4.11,32.84,1.23,10.24,100,17/05/2021,8:13:00,1,173,2021,Female,32.137242,34.82251,183,0.2,99.8,23,1,2,20,104.13,CST,1,1,0,1,0,0,1,2.828427125,5.730619513,169,6,0,2.32630162,1,0,0,1,17.34646938,5,-5.464480874,1.168532233,1.020875146,188.2245299,42.09,176.4097457
124,33874,2,52.99,62.67,16.67,1,0,0,0,181,0,0,0,1,3.06,3.06,NA,57.13,100,24/05/2021,9:40:00,4,178,2021,Female,32.137242,34.82251,183,0,100,26,0,1,25,189.4,CST,0,0,0,1,0,0,0,1,1.749285568,67,31,1,4.045329373,1,0,0,0,17.34070356,5,-2.732240437,-1.103286872,-1.70465259,188.2245299,42.09,181.5082933
125,33896,1,70.01,70.83,25.64,1,7,0,0,0,0,0,2,1,5.81,5.81,NA,14.12,77,08/06/2021,8:14:00,1,172,2021,Male,32.554021,34.912367,179,3.7,96.3,40,0,2,38,41,CST,1,0,0,0,0,0,1,1,2.410394159,100,14,0,2.647592232,1,1,0,0,17.42670365,6,-3.910614525,0.390459424,-0.030439468,180.6016347,94.25,173.0656302
126,33896,2,70.01,98.73,48.72,1,15,0,0,1,0,0,2,5,7.35,36.74,2.76,16.15,89,14/06/2021,9:10:00,3,172,2021,Male,32.554021,34.912367,179,33.8,66.2,76,0,1,75,45.61,CST,1,0,0,0,0,0,1,2.236067977,6.061352984,122,16,0,2.78192005,1,1,0,0,15.60256389,6,-3.910614525,0.015064612,3.268991306,180.6016347,94.25,173.0656302
127,33896,3,70.01,101.57,44.23,1,6,4,0,1,0,0,3,4,5.38,21.51,1.13,16.82,100,22/06/2021,14:12:00,13,176,2021,Male,32.554021,34.912367,179,15.9,84.1,69,0,0,69,43.05,CST,1,1,0,0,0,0,1,2,4.63788745,126,25,0,2.822568655,1,1,0,0,16.35236986,6,-1.675977654,0.189035858,2.217486884,180.6016347,94.25,177.0904123
128,33897,1,70.01,31.8,8.33,1,10,0,0,0,0,2,4,2,3.53,7.07,3.84,10.99,38,08/06/2021,9:17:00,3,155,2021,Female,32.554021,34.912367,163,0,100,13,0,1,12,1.42,CST,1,0,0,0,0,1,1,1.414213562,2.65894716,40,9,0,2.396985768,0,0,0,0,17.27715254,6,-4.90797546,0.403039194,-0.805299927,163.6789128,94.25,155.4473451
129,33897,2,70.01,115.8,9.62,1,6,0,0,0,0,0,1,0,0,0,NA,12.79,100,14/06/2021,11:16:00,7,154,2021,Female,32.554021,34.912367,163,0,100,15,1,2,12,200.31,CST,1,0,0,0,0,0,0,0,0,144,17,1,2.548663616,1,0,0,1,17.45565811,6,-5.521472393,2.00305256,-1.30337274,163.6789128,94.25,154.444459
130,33897,3,70.01,105.27,23.72,1,2,0,1,0,0,1,3,0,0,0,NA,16.74,100,22/06/2021,9:15:00,4,163,2021,Female,32.554021,34.912367,163,2,98,37,0,1,36,50.42,CST,1,0,1,0,0,1,1,0,0,123,25,0,2.817801065,1,1,0,0,17.23948955,6,0,2.296924681,-1.311136605,163.6789128,94.25,163.4704339
131,33898,1,60.54,79.57,25,1,1,1,0,12,0,0,2,3,5.14,15.41,2.69,22.66,100,08/06/2021,8:43:00,2,172,2021,Female,32.556928,34.919901,175,0.9,99.1,39,0,1,38,140.63,CST,0,1,0,1,0,0,1,1.732050808,3.925557285,102,27,1,3.120601256,1,0,0,0,17.38533865,6,-1.714285714,-0.761913502,-0.154530147,172.4600671,68.63,170.265215
132,33898,2,60.54,97.33,41.03,1,2,0,0,5,0,0,2,6,5.42,32.53,2.14,21.78,98,14/06/2021,10:47:00,6,173,2021,Female,32.556928,34.919901,175,11.7,88.3,64,0,2,62,112.14,CST,1,0,0,1,0,0,1,2.449489743,5.703507693,115,18,0,3.080992118,1,1,0,0,16.84339633,6,-1.142857143,-0.238601572,2.080216792,172.4600671,68.63,171.255129
133,33898,3,60.54,77.93,39.1,1,0,0,0,7,0,1,1,2,4.13,8.26,0.53,29.48,99,22/06/2021,10:35:00,7,178,2021,Female,32.556928,34.919901,175,12.4,87.6,61,0,0,61,22.33,CST,0,0,0,1,0,1,0,1.414213562,2.874021573,100,25,0,3.383712067,1,1,0,0,17.16974083,6,1.714285714,-1.162269634,0.127435734,172.4600671,68.63,176.2046992
134,33901,1,26.52,130.63,8.97,1,3,0,1,1,1,0,1,0,0,0,NA,8.24,100,14/06/2021,9:35:00,4,185,2021,Male,32.138756,34.913535,198,0,100,14,1,1,12,196.42,CST,1,0,1,0,1,0,0,0,0,174,3,1,2.109000344,1,0,0,1,16.97350877,6,-6.565656566,3.679951932,-1.447496031,200.7277863,16,186.7634599
135,33901,2,26.52,120.5,21.79,1,4,0,2,0,0,0,5,3,3.92,11.75,0.14,13.77,100,22/06/2021,11:00:00,8,187,2021,Male,32.138756,34.913535,198,0,100,34,1,2,31,71.64,CST,1,0,1,0,0,0,1,1.732050808,3.4278273,157,12,0,2.622492313,1,0,0,1,17.81572339,6,-5.555555556,2.098624045,-0.337272702,200.7277863,16,188.7825244
136,33901,3,26.52,121.93,25,1,1,0,1,0,0,0,4,2,3.73,7.46,1.09,9.57,100,05/07/2021,10:24:00,5,179,2021,Male,32.138756,34.913535,198,3.2,96.8,39,0,2,37,133.33,CST,0,0,1,0,0,0,1,1.414213562,2.731300057,153,12,1,2.258633205,1,1,0,0,16.04992212,7,-9.595959596,2.018486521,0.049431932,200.7277863,16,180.7062666
137,33902,1,24.22,60.6,31.41,1,1,0,0,0,0,0,0,4,3.44,13.74,0.96,19.83,69,14/06/2021,8:43:00,2,172,2021,Male,32.138996,34.913663,190,0.5,99.5,49,0,0,49,48.66,CST,0,0,0,0,0,0,0,2,3.706750599,82,14,0,2.987195943,1,0,0,0,16.17312586,6,-9.473684211,-0.845025252,0.582163636,189.8913802,13.69,171.9318158
138,33902,2,24.22,121.53,23.08,1,1,0,0,0,0,0,2,0,0,0,NA,11.29,100,22/06/2021,8:01:00,1,187,2021,Male,32.138996,34.913663,190,0.3,99.7,36,1,1,34,62.8,CST,0,0,0,0,0,0,1,0,0,152,13,0,2.423917378,1,0,0,1,17.21423829,6,-1.578947368,1.073185102,-1.000740099,189.8913802,13.69,186.9258695
139,33902,3,24.22,119,26.92,1,3,0,0,0,1,0,1,5,5.06,25.28,0.76,14.86,99,05/07/2021,11:28:00,7,172,2021,Male,32.138996,34.913663,190,0.1,99.9,42,0,1,41,57.12,CST,1,0,0,0,1,0,0,2.236067977,5.027922036,144,12,0,2.698673039,1,0,0,0,17.00588134,7,-9.473684211,0.839557659,1.393413029,189.8913802,13.69,171.9318158
140,33903,1,15.34,88.4,38.46,1,7,0,0,4,0,0,1,5,3.1,15.5,1.72,28.52,100,14/06/2021,10:12:00,5,185,2021,Male,32.147756,34.915143,209,7,93,60,0,1,59,55.55,CST,1,0,0,1,0,0,0,2.236067977,3.937003937,106,28,0,3.350605596,1,1,0,0,17.13767779,6,-11.48325359,-0.309700481,1.062700015,209.8705078,30.73,185.533928
141,33903,2,15.34,81.17,42.31,1,3,0,0,1,0,0,4,3,4.41,13.24,2.02,29.82,100,22/06/2021,8:25:00,2,196,2021,Male,32.147756,34.915143,209,5.4,94.6,66,0,0,66,54.83,CST,1,0,0,0,0,0,1,1.732050808,3.63868108,112,27,0,3.395179309,1,1,0,0,17.11023086,6,-6.220095694,-0.51914357,1.090827138,209.8705078,30.73,196.5656751
142,33903,3,15.34,55.23,25.64,1,5,0,0,0,0,0,1,3,5.25,15.75,0.9,49.21,97,05/07/2021,8:30:00,2,189,2021,Male,32.147756,34.915143,209,5.6,94.4,40,0,1,39,104.85,CST,1,0,0,0,0,0,0,1.732050808,3.968626967,56,35,0,3.896096855,1,1,0,0,17.34646938,7,-9.56937799,-0.920040129,-0.01286134,209.8705078,30.73,189.5454724
143,33904,1,15.34,62.8,33.33,1,2,1,0,6,0,0,0,4,8.01,32.05,7.9,18.55,74,14/06/2021,8:16:00,1,176,2021,Female,32.147756,34.915143,216,0.5,99.5,52,0,1,51,44.38,CST,1,1,0,1,0,0,0,2,5.661271942,92,19,0,2.920469789,1,0,0,0,17.09502852,6,-18.51851852,-0.539294845,1.447498846,212.8649971,30.73,174.2248711
144,33904,2,15.34,86.47,42.31,1,1,0,0,2,0,0,3,6,6.62,39.75,1.16,28.62,100,22/06/2021,12:34:00,11,170,2021,Female,32.147756,34.915143,216,1.9,98.1,66,0,0,66,37.61,CST,0,0,0,0,0,0,1,2.449489743,6.304760106,112,24,0,3.354105774,1,1,0,0,16.58915308,6,-21.2962963,-1.451491099,1.790914577,212.8649971,30.73,168.2853869
145,33904,3,15.34,74.33,52.56,1,2,0,0,33,0,0,1,7,6.5,45.5,2.3,24.54,93,05/07/2021,8:03:00,1,171,2021,Female,32.147756,34.915143,216,15.3,84.7,82,0,0,82,32.15,CST,1,0,0,1,0,0,0,2.645751311,6.745368782,113,20,0,3.200304439,1,1,0,0,16.78541033,7,-20.83333333,-1.1663407,2.813986749,212.8649971,30.73,169.2753009
146,33908,2,55.82,62.3,65.38,1,0,0,0,23,0,0,1,18,3.57,64.27,0.82,24.12,80,05/07/2021,12:29:00,9,179,2021,Male,32.156314,34.828409,196,11.7,88.3,102,0,0,102,21.83,CST,0,0,0,1,0,0,0,4.242640687,8.01685724,82,24,0,3.183041372,1,1,0,0,15.96934563,7,-8.673469388,-2.492424575,3.653684018,192.2614899,65.49,176.6256984
147,33908,3,55.82,81.47,71.79,1,0,0,0,14,0,0,2,14,4.31,60.29,1.22,19.39,79,13/07/2021,10:47:00,7,172,2021,Male,32.156314,34.828409,196,42.1,57.9,112,0,1,111,21.53,CST,0,0,0,1,0,0,1,3.741657387,7.764663547,94,15,0,2.964757469,1,1,0,0,15.90471628,7,-12.24489796,-2.15628392,4.086420662,192.2614899,65.49,169.7185482
148,33909,1,55.82,137.7,12.18,1,0,0,1,2,2,0,2,1,6.5,6.5,NA,5.26,100,22/06/2021,13:47:00,12,169,2021,Female,32.156314,34.828409,178,66.4,33.6,19,0,3,16,108.87,CST,0,0,1,0,1,0,1,1,2.549509757,170,8,0,1.660131027,1,1,0,0,15.82592809,6,-5.056179775,3.129287584,-0.178467521,181.320207,65.49,171.1795139
149,33909,2,55.82,140.03,17.31,1,2,0,2,1,0,3,5,1,1.13,1.13,NA,6.34,100,05/07/2021,11:02:00,6,172,2021,Female,32.156314,34.828409,178,6.8,93.2,27,1,1,25,36.63,CST,1,0,1,0,0,1,1,1,1.063014581,171,4,0,1.846878768,1,1,0,1,16.72423391,7,-3.370786517,3.681581943,-0.428183375,181.320207,65.49,174.2182035
150,33909,3,55.82,136.6,23.72,1,2,0,2,2,1,1,3,0,0,0,NA,6.34,100,13/07/2021,11:11:00,8,160,2021,Female,32.156314,34.828409,178,0.5,99.5,37,1,1,35,66.77,CST,1,0,1,0,1,1,1,0,0,170,5,0,1.846878768,1,0,0,1,14.5327217,7,-10.11235955,4.125105386,0.53018538,181.320207,65.49,162.0634451
151,33911,1,18.05,60.37,35.26,1,3,0,0,2,0,0,2,4,2.53,10.11,1.76,25.1,80,22/06/2021,10:09:00,6,189,2021,Male,32.131363,34.817854,194,2.4,97.6,55,0,0,55,69.6,CST,1,0,0,0,0,0,1,2,3.179622619,83,19,0,3.222867846,1,1,0,0,17.3896521,6,-2.577319588,-0.548313042,0.417176277,184.3321236,16.71,182.4183935
152,33911,2,18.05,68.17,18.59,1,0,0,0,1,0,0,0,2,6.31,12.62,0.11,7.65,55,05/07/2021,9:05:00,3,189,2021,Male,32.131363,34.817854,194,12.2,87.8,29,0,1,28,87.75,CST,0,0,0,0,0,0,0,1.414213562,3.552463934,84,3,0,2.034705648,1,1,0,0,15.72386721,7,-2.577319588,0.419090033,0.554387676,184.3321236,16.71,182.4183935
153,33911,3,18.05,91.63,26.28,1,0,1,0,0,0,0,3,5,6.05,30.23,1.44,14.11,93,13/07/2021,9:04:00,3,183,2021,Male,32.131363,34.817854,194,0.5,99.5,41,0,2,39,39.61,CST,0,1,0,0,0,0,1,2.236067977,5.498181518,144,10,0,2.646883766,1,0,0,0,15.88080602,7,-5.670103093,-0.144627636,1.410979437,184.3321236,16.71,176.6273334
154,33915,1,2.85,91,22.44,1,0,1,0,41,0,1,2,6,3.73,22.37,1.5,18.47,99,22/06/2021,9:44:00,5,158,2021,Male,32.64722,35.138095,176,70.5,29.5,35,0,1,34,104.15,CST,0,1,0,1,0,1,1,2.449489743,4.729693436,119,33,0,2.916147794,1,1,0,0,16.55294536,6,-10.22727273,-0.277943383,0.545827975,181.0246845,0,161.114103
155,33915,2,2.85,77.33,48.72,1,0,0,0,101,0,0,1,9,3.64,32.76,1.85,19.76,92,05/07/2021,12:04:00,8,160,2021,Male,32.64722,35.138095,176,18.8,81.2,76,0,1,75,31.52,CST,0,0,0,1,0,0,0,3,5.723635209,97,28,0,2.983659692,1,1,0,0,16.73260291,7,-9.090909091,-1.484802427,1.900289648,181.0246845,0,163.1535221
156,33915,3,2.85,78.77,50,1,0,1,0,28,0,0,0,7,5.06,35.45,2.32,16.43,87,13/07/2021,9:58:00,5,163,2021,Male,32.64722,35.138095,176,22.1,77.9,78,0,1,77,60.85,CST,0,1,0,1,0,0,0,2.645751311,5.953990259,113,24,0,2.799108932,1,1,0,0,15.19144496,7,-7.386363636,-1.03498363,2.852871648,181.0246845,0,166.2126506
157,33916,2,2.85,114.33,23.72,1,13,0,0,36,0,0,0,1,5.57,5.57,NA,9.8,95,05/07/2021,9:59:00,4,155,2021,Female,32.64722,35.138095,166,1.4,98.6,37,0,3,34,54.96,CST,1,0,0,1,0,0,0,1,2.360084744,156,7,0,2.282382386,1,1,0,0,17.40689519,7,-6.626506024,1.426243414,0.266336732,167.4853148,0,155.9603063
158,33916,3,2.85,64.03,32.05,1,3,1,0,14,1,0,0,3,5.96,17.87,3.21,14.83,73,13/07/2021,8:37:00,2,154,2021,Female,32.64722,35.138095,166,8.5,91.5,50,0,1,49,31.96,CST,1,1,0,1,1,0,0,1.732050808,4.227292278,93,16,0,2.696652156,1,1,0,0,16.10558909,7,-7.228915663,0.11583586,1.46093396,167.4853148,0,154.9541108
159,33931,1,33.28,97.6,21.15,1,39,0,0,5,0,0,1,2,4.9,9.8,0.71,19.57,100,13/07/2021,9:28:00,4,165,2021,Female,32.14628,34.927507,215,11,89,33,0,2,31,159.27,CST,1,0,0,1,0,0,0,1.414213562,3.130495168,126,23,1,2.973997781,1,1,0,0,16.79880948,7,-23.25581395,0.788173313,0.34842077,211.879511,32.35,163.3358167
160,33931,2,33.28,95.6,16.03,1,20,0,1,0,0,1,1,1,5.75,5.75,NA,25.89,100,20/07/2021,9:17:00,4,172,2021,Female,32.14628,34.927507,215,0,100,25,0,1,24,203.42,CST,1,0,1,0,0,1,0,1,2.397915762,117,28,1,3.253856794,1,0,0,0,16.94992625,7,-20,1.780454188,-0.921603666,211.879511,32.35,170.265215
161,33931,3,33.28,110.07,10.9,1,2,0,1,0,0,0,1,0,0,0,NA,23.46,100,26/07/2021,9:09:00,4,173,2021,Female,32.14628,34.927507,215,0,100,17,1,2,14,230.52,CST,1,0,1,0,0,0,0,0,0,129,23,1,3.155296843,1,0,0,1,17.19302184,7,-19.53488372,2.52373707,-1.973722912,211.879511,32.35,171.255129
162,33932,1,44.26,124.17,26.92,1,27,0,1,15,0,1,3,4,4.25,17.02,0.97,10.23,100,13/07/2021,10:23:00,6,175,2021,Male,32.148215,34.933268,182,0.4,99.6,42,0,1,41,61.11,CST,1,0,1,1,0,1,1,2,4.125530269,159,9,0,2.32532458,1,0,0,0,17.02938637,7,-3.846153846,2.302456296,0.645764462,181.8959536,11.51,174.9306266
163,33932,2,44.26,114.57,24.36,1,35,0,0,6,0,0,2,4,4.68,18.73,1.38,13.94,99,20/07/2021,12:16:00,10,173,2021,Male,32.148215,34.933268,182,0.2,99.8,38,0,2,36,72.97,CST,1,0,0,1,0,0,1,2,4.327817002,146,11,0,2.634762405,1,0,0,0,17.46997424,7,-4.945054945,0.872108393,0.811162963,181.8959536,11.51,172.9314194
164,33932,3,44.26,124.13,12.18,1,21,0,1,0,0,1,2,2,5.62,11.24,0.34,8.52,100,26/07/2021,11:38:00,9,182,2021,Male,32.148215,34.933268,182,0.1,99.9,19,0,2,17,62.94,CST,1,0,1,0,0,1,1,1.414213562,3.352610923,156,12,0,2.142416341,1,0,0,0,17.32050808,7,0,2.886429224,-0.367217055,181.8959536,11.51,181.9278516
165,33933,1,44.26,131.5,13.46,1,13,0,0,6,0,0,1,3,3.49,10.48,0.9,7.35,100,13/07/2021,8:01:00,1,156,2021,Female,32.148215,34.933268,167,13.4,86.6,21,2,0,19,177.66,CST,1,0,0,1,0,0,0,1.732050808,3.237282811,165,7,1,1.994700313,1,1,0,1,16.78392088,7,-6.586826347,2.219353755,0.603115364,163.8146368,11.51,153.9307763
166,33933,2,44.26,49.67,19.23,1,2,0,0,3,0,0,0,5,3.89,19.47,2.31,7.99,48,20/07/2021,9:42:00,5,153,2021,Female,32.148215,34.933268,167,15.6,84.4,30,0,1,29,75.18,CST,1,0,0,1,0,0,0,2.236067977,4.412482295,66,10,0,2.07819076,0,1,0,0,17.4642492,7,-8.383233533,0.305289341,0.430455692,163.8146368,11.51,150.970569
167,33933,3,44.26,66.37,17.95,1,0,0,1,0,1,0,0,4,3.87,15.48,0.96,8.78,64,26/07/2021,11:04:00,8,153,2021,Female,32.148215,34.933268,167,0,100,28,1,0,27,91.28,CST,0,0,1,0,1,0,0,2,3.934463115,87,14,0,2.172476408,1,0,0,1,16.78689965,7,-8.383233533,1.001611639,-0.510556906,163.8146368,11.51,150.970569
168,33934,1,33.66,116,15.38,1,3,0,0,0,0,0,4,3,4.28,12.83,1.02,12.74,100,20/07/2021,7:58:00,1,159,2021,Female,31.893447,34.749424,188,38.7,61.3,24,0,1,23,104.45,CST,1,0,0,0,0,0,1,1.732050808,3.581898938,164,6,0,2.54474665,1,1,0,0,15.85812095,7,-15.42553191,1.708412423,0.956990691,184.4140822,49.84,156.8909835
169,33934,2,33.66,129.83,9.62,1,0,0,0,0,0,0,2,1,7.5,7.5,NA,10.51,100,26/07/2021,10:01:00,6,162,2021,Female,31.893447,34.749424,188,33,67,15,1,1,13,176.82,CST,0,0,0,0,0,0,1,1,2.738612788,171,4,1,2.352327185,1,1,0,1,16.99205697,7,-13.82978723,1.296203582,-0.496724803,184.4140822,49.84,159.8511907
170,33934,3,33.66,144.33,6.41,1,0,0,0,0,0,0,1,0,0,0,NA,5.26,100,02/08/2021,8:01:00,1,163,2021,Female,31.893447,34.749424,188,0,100,10,1,1,8,231.2,CST,0,0,0,0,0,0,0,0,0,175,2,1,1.660131027,1,0,0,1,17.2800463,8,-13.29787234,2.425496095,-1.378757472,184.4140822,49.84,160.8379265
171,33935,1,33.66,84.47,21.15,1,16,0,2,2,0,0,3,3,4.34,13.01,0.61,13.05,75,20/07/2021,8:29:00,2,175,2021,Male,31.893447,34.749424,192,60.6,39.4,33,0,2,31,29.49,CST,1,0,1,0,0,0,1,1.732050808,3.606937759,111,8,0,2.568788134,1,1,0,0,15.79810115,7,-8.854166667,2.0145035,0.467757257,184.0805301,49.84,169.9628776
172,33935,2,33.66,88.67,28.21,1,8,0,1,5,0,0,2,2,5.05,10.1,1.44,9.75,68,26/07/2021,7:55:00,1,198,2021,Male,31.893447,34.749424,192,18.8,81.2,44,0,1,43,70.09,CST,1,0,1,1,0,0,1,1.414213562,3.178049716,106,7,0,2.277267285,1,1,0,0,17.19273102,7,3.125,1.807484039,0.109697713,184.0805301,49.84,192.3008558
173,33935,3,33.66,53.17,17.31,1,5,0,1,0,0,0,1,3,4.52,13.56,1.14,8.96,49,02/08/2021,10:59:00,7,180,2021,Male,31.893447,34.749424,192,0.1,99.9,27,0,2,25,113.1,CST,1,0,1,0,0,0,0,1.732050808,3.682390528,78,4,0,2.192770227,0,0,0,0,17.40344793,8,-6.25,1.460406079,-0.496655428,184.0805301,49.84,174.8189598
174,33936,1,7.38,80.9,16.03,1,12,0,0,0,0,0,2,2,6.38,12.77,0.16,4.73,61,20/07/2021,8:53:00,3,159,2021,Female,31.896291,34.747267,174,6.2,93.8,25,0,1,24,28,CST,1,0,0,0,0,0,1,1.414213562,3.573513677,96,7,0,1.553925203,1,1,0,0,17.47798615,7,-8.620689655,1.387959977,0.36840514,177.2455956,0.36,161.0505485
175,33936,2,7.38,91.3,31.41,1,21,0,0,0,0,0,4,5,4.74,23.72,2.33,8.74,77,26/07/2021,8:43:00,3,157,2021,Female,31.896291,34.747267,174,21.2,78.8,49,0,2,47,17.19,CST,1,0,0,0,0,0,1,2.236067977,4.870318265,122,4,0,2.16791019,1,1,0,0,14.56880228,7,-9.770114943,1.220559332,2.745275456,177.2455956,0.36,159.0247555
176,33936,3,7.38,86.13,35.26,1,16,1,0,0,0,0,1,6,4.68,28.07,0.79,15.43,93,02/08/2021,11:48:00,9,159,2021,Female,31.896291,34.747267,174,13.7,86.3,55,0,0,55,65.95,CST,1,1,0,0,0,0,0,2.449489743,5.298112872,133,13,0,2.736313666,1,1,0,0,16.126996,8,-8.620689655,0.203745585,2.081156794,177.2455956,0.36,161.0505485
177,33937,1,5.06,67.27,8.33,1,0,0,0,0,0,0,2,6,4.91,29.47,1.33,8.64,65,20/07/2021,10:34:00,7,163,2021,Female,31.896682,34.746136,177,0.7,99.3,13,0,1,12,154.92,CST,0,0,0,0,0,0,1,2.449489743,5.428627819,101,6,1,2.156402583,1,0,0,0,17.2017441,7,-7.90960452,-0.015875831,-0.030704838,172.8242965,0,160.323977
178,33937,2,5.06,42.57,17.31,1,0,0,0,0,0,0,0,8,4.91,39.28,1.24,9.33,45,26/07/2021,8:19:00,2,171,2021,Female,31.896682,34.746136,177,0.2,99.8,27,0,0,27,100.57,CST,0,0,0,0,0,0,0,2.828427125,6.267375846,59,8,0,2.233235015,0,0,0,0,16.94786122,7,-3.389830508,-0.793977164,0.61593351,172.8242965,0,168.1926384
179,33937,3,5.06,86,26.28,1,0,0,0,0,0,0,0,7,5.35,37.48,1.36,13.07,80,02/08/2021,9:43:00,5,170,2021,Female,31.896682,34.746136,177,2.1,97.9,41,0,2,39,35.71,CST,0,0,0,0,0,0,0,2.645751311,6.122091146,123,7,0,2.570319528,1,1,0,0,17.7707625,8,-3.95480226,-0.732296335,0.715224244,172.8242965,0,167.2090557
180,33938,1,7.38,53.1,30.13,1,6,0,1,13,0,1,1,3,5.79,17.36,1.37,7.52,49,20/07/2021,10:08:00,6,170,2021,Male,31.896291,34.747267,191,32,68,47,0,0,47,63.54,CST,1,0,1,1,0,1,0,1.732050808,4.166533331,71,6,0,2.017566138,0,1,0,0,16.58613879,7,-10.9947644,1.339911484,0.71332548,194.5626941,0.36,172.1924104
181,33938,2,7.38,18.37,9.62,1,1,0,0,10,0,0,1,3,4.81,14.44,1.25,4.24,22,26/07/2021,9:39:00,5,176,2021,Male,31.896291,34.747267,191,0,100,15,0,0,15,126.46,CST,0,0,0,1,0,0,0,1.732050808,3.8,28,6,1,1.444563269,0,0,0,0,13.33416664,7,-7.853403141,0.785017652,1.296548345,194.5626941,0.36,178.2697896
